#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
OIP5	RACGAP1	9606.ENSP00000220514	9606.ENSP00000404190	0	0	0	0	0.629	0	0	0.552	0.826
OIP5	RAD51AP1	9606.ENSP00000220514	9606.ENSP00000228843	0	0	0	0	0.781	0	0	0.346	0.850
OIP5	PBK	9606.ENSP00000220514	9606.ENSP00000428489	0	0	0	0	0.791	0	0	0.329	0.854
ORC1	POLE2	9606.ENSP00000360623	9606.ENSP00000216367	0	0	0	0	0.478	0.071	0.500	0.462	0.852
ORC1	ORC6	9606.ENSP00000360623	9606.ENSP00000219097	0	0	0	0	0.324	0.934	0.900	0.980	0.999
ORC1	SKP2	9606.ENSP00000360623	9606.ENSP00000274255	0	0	0	0	0.391	0.591	0.400	0.559	0.925
ORC1	POLE	9606.ENSP00000360623	9606.ENSP00000322570	0	0	0	0	0.445	0.139	0.500	0.316	0.815
ORC1	PRIM1	9606.ENSP00000360623	9606.ENSP00000350491	0	0	0	0	0.411	0	0.500	0.471	0.831
ORC1	RRM2	9606.ENSP00000360623	9606.ENSP00000353770	0	0	0	0	0.713	0	0	0.151	0.746
ORC1	WDHD1	9606.ENSP00000360623	9606.ENSP00000353793	0	0	0	0	0.779	0	0	0.116	0.796
ORC1	RFC3	9606.ENSP00000360623	9606.ENSP00000369411	0.106	0	0	0	0.567	0.217	0	0.309	0.762
ORC1	PRIM2	9606.ENSP00000360623	9606.ENSP00000484105	0	0	0	0	0.722	0.067	0.500	0.506	0.927
ORC6	POLE2	9606.ENSP00000219097	9606.ENSP00000216367	0	0	0	0	0.208	0	0.500	0.383	0.734
ORC6	PRIM2	9606.ENSP00000219097	9606.ENSP00000484105	0	0	0	0	0.246	0	0.500	0.322	0.722
ORC6	PRIM1	9606.ENSP00000219097	9606.ENSP00000350491	0	0	0	0	0.430	0	0.500	0.442	0.827
OSTC	RPN2	9606.ENSP00000426167	9606.ENSP00000237530	0	0	0	0	0.214	0.867	0.720	0.531	0.984
OSTC	SEC61A1	9606.ENSP00000426167	9606.ENSP00000243253	0	0	0	0	0.099	0.905	0	0.296	0.934
OSTC	RPN1	9606.ENSP00000426167	9606.ENSP00000296255	0	0	0	0	0.124	0.865	0.720	0.571	0.984
PAICS	SHMT2	9606.ENSP00000382595	9606.ENSP00000333667	0.057	0	0	0	0.721	0	0	0.454	0.843
PAK1IP1	WDR12	9606.ENSP00000368887	9606.ENSP00000261015	0	0	0.273	0	0.420	0.317	0	0.601	0.869
PAK1IP1	RRP1B	9606.ENSP00000368887	9606.ENSP00000339145	0	0	0	0	0.542	0.331	0	0.156	0.719
PAK1IP1	PDCD11	9606.ENSP00000368887	9606.ENSP00000358812	0	0	0	0	0.562	0.132	0	0.718	0.883
PAK1IP1	WDR43	9606.ENSP00000368887	9606.ENSP00000384302	0	0	0	0	0.659	0	0	0.167	0.704
PALM	ZDHHC13	9606.ENSP00000341911	9606.ENSP00000400113	0	0	0	0	0	0	0	0.832	0.832
PARPBP	RAD51AP1	9606.ENSP00000440850	9606.ENSP00000228843	0	0	0	0	0.526	0	0	0.393	0.700
PBK	TRIP13	9606.ENSP00000428489	9606.ENSP00000166345	0	0	0	0	0.644	0.096	0	0.544	0.840
PBK	RAD51AP1	9606.ENSP00000428489	9606.ENSP00000228843	0	0	0	0	0.550	0	0	0.513	0.771
PBK	SGO1	9606.ENSP00000428489	9606.ENSP00000263753	0	0	0	0	0.695	0.071	0	0.207	0.755
PBK	PLK4	9606.ENSP00000428489	9606.ENSP00000270861	0	0	0	0	0.806	0.098	0	0.233	0.854
PBK	SPC25	9606.ENSP00000428489	9606.ENSP00000282074	0	0	0	0	0.851	0	0	0.207	0.877
PBK	SKA1	9606.ENSP00000428489	9606.ENSP00000285116	0	0	0	0	0.640	0	0	0.396	0.773
PBK	PCLAF	9606.ENSP00000428489	9606.ENSP00000300035	0	0	0	0	0.762	0	0	0.446	0.862
PBK	PLK1	9606.ENSP00000428489	9606.ENSP00000300093	0	0	0	0	0.593	0	0	0.425	0.756
PBK	TPX2	9606.ENSP00000428489	9606.ENSP00000300403	0	0	0	0	0.829	0.068	0	0.683	0.945
PBK	SHCBP1	9606.ENSP00000428489	9606.ENSP00000306473	0	0	0	0	0.771	0	0	0.304	0.834
PBK	TYMS	9606.ENSP00000428489	9606.ENSP00000315644	0	0	0	0	0.801	0	0	0.445	0.885
PBK	SPAG5	9606.ENSP00000428489	9606.ENSP00000323300	0	0	0	0	0.781	0.095	0	0.440	0.879
PBK	TACC3	9606.ENSP00000428489	9606.ENSP00000326550	0	0	0	0	0.522	0.084	0	0.424	0.726
PBK	UBE2C	9606.ENSP00000428489	9606.ENSP00000348838	0	0	0	0	0.864	0.088	0	0.599	0.946
PBK	RRM2	9606.ENSP00000428489	9606.ENSP00000353770	0	0	0	0	0.783	0	0	0.690	0.930
PBK	TTK	9606.ENSP00000428489	9606.ENSP00000358813	0	0	0	0	0.903	0	0	0.700	0.969
PBK	ZWINT	9606.ENSP00000428489	9606.ENSP00000363055	0	0	0	0	0.729	0	0	0.365	0.821
PBK	RFC4	9606.ENSP00000428489	9606.ENSP00000376272	0	0	0	0	0.440	0	0	0.505	0.711
PBK	PTTG1	9606.ENSP00000428489	9606.ENSP00000377536	0	0	0	0	0.759	0	0	0.445	0.861
PBK	RACGAP1	9606.ENSP00000428489	9606.ENSP00000404190	0	0	0	0	0.624	0.051	0	0.421	0.775
PBK	TOP2A	9606.ENSP00000428489	9606.ENSP00000411532	0	0	0	0	0.839	0	0	0.753	0.958
PBK	RAD51	9606.ENSP00000428489	9606.ENSP00000493712	0	0	0	0	0.654	0.045	0	0.258	0.733
PBK	UHRF1	9606.ENSP00000428489	9606.ENSP00000479617	0	0	0	0	0.526	0.045	0	0.508	0.758
PBK	UBE2T	9606.ENSP00000428489	9606.ENSP00000494957	0	0	0	0	0.644	0.088	0	0.449	0.805
PCLAF	POLE2	9606.ENSP00000300035	9606.ENSP00000216367	0	0	0	0	0.318	0	0.500	0.270	0.729
PCLAF	SPC25	9606.ENSP00000300035	9606.ENSP00000282074	0	0	0	0	0.705	0	0	0	0.705
PCLAF	TPX2	9606.ENSP00000300035	9606.ENSP00000300403	0	0	0	0	0.512	0	0	0.457	0.724
PCLAF	RAD51	9606.ENSP00000300035	9606.ENSP00000493712	0	0	0	0	0.654	0	0	0.292	0.745
PCLAF	RACGAP1	9606.ENSP00000300035	9606.ENSP00000404190	0	0	0	0	0.474	0	0	0.546	0.751
PCLAF	RFC4	9606.ENSP00000300035	9606.ENSP00000376272	0	0	0	0	0.466	0	0.500	0.145	0.752
PCLAF	UBE2T	9606.ENSP00000300035	9606.ENSP00000494957	0	0	0	0	0.688	0	0	0.340	0.785
PCLAF	SPAG5	9606.ENSP00000300035	9606.ENSP00000323300	0	0	0	0	0.755	0	0	0.201	0.796
PCLAF	TTK	9606.ENSP00000300035	9606.ENSP00000358813	0	0	0	0	0.743	0	0	0.291	0.810
PCLAF	TK1	9606.ENSP00000300035	9606.ENSP00000468425	0	0	0	0	0.677	0	0	0.465	0.820
PCLAF	UHRF1	9606.ENSP00000300035	9606.ENSP00000479617	0	0	0	0	0.569	0.488	0	0.392	0.854
PCLAF	TYMS	9606.ENSP00000300035	9606.ENSP00000315644	0	0	0	0	0.793	0	0	0.349	0.859
PCLAF	PTTG1	9606.ENSP00000300035	9606.ENSP00000377536	0	0	0	0	0.708	0	0	0.573	0.870
PCLAF	RRM2	9606.ENSP00000300035	9606.ENSP00000353770	0	0	0	0	0.814	0	0	0.519	0.907
PCLAF	ZWINT	9606.ENSP00000300035	9606.ENSP00000363055	0	0	0	0	0.785	0	0	0.615	0.913
PCLAF	TOP2A	9606.ENSP00000300035	9606.ENSP00000411532	0	0	0	0	0.832	0	0	0.545	0.920
PCLAF	UBE2C	9606.ENSP00000300035	9606.ENSP00000348838	0	0	0	0	0.783	0.292	0	0.629	0.938
PCLAF	PCNA	9606.ENSP00000300035	9606.ENSP00000368458	0	0	0	0	0.471	0.988	0.500	0.159	0.997
PCNA	RFC2	9606.ENSP00000368458	9606.ENSP00000055077	0.057	0	0	0	0.473	0.997	0.500	0.351	0.999
PCNA	POLE2	9606.ENSP00000368458	9606.ENSP00000216367	0	0	0	0	0.360	0.088	0.500	0.168	0.725
PCNA	STN1	9606.ENSP00000368458	9606.ENSP00000224950	0	0	0	0	0.401	0	0.500	0.293	0.769
PCNA	UNG	9606.ENSP00000368458	9606.ENSP00000242576	0	0	0	0	0.396	0.600	0	0.348	0.829
PCNA	RAD18	9606.ENSP00000368458	9606.ENSP00000264926	0	0	0	0	0.192	0.994	0.500	0.375	0.998
PCNA	RRM1	9606.ENSP00000368458	9606.ENSP00000300738	0.057	0	0	0	0.895	0.091	0	0.349	0.933
PCNA	TYMS	9606.ENSP00000368458	9606.ENSP00000315644	0.191	0	0	0	0.840	0.088	0	0.350	0.913
PCNA	POLE	9606.ENSP00000368458	9606.ENSP00000322570	0.090	0	0	0	0.211	0.956	0.500	0.353	0.988
PCNA	PIF1	9606.ENSP00000368458	9606.ENSP00000328174	0.113	0	0	0	0.105	0.850	0	0.349	0.912
PCNA	USP1	9606.ENSP00000368458	9606.ENSP00000343526	0	0	0	0	0.377	0.837	0.500	0	0.944
PCNA	PRIM1	9606.ENSP00000368458	9606.ENSP00000350491	0.120	0	0	0	0.712	0	0.720	0.348	0.947
PCNA	RRM2	9606.ENSP00000368458	9606.ENSP00000353770	0	0	0	0	0.795	0.085	0	0.159	0.828
PCNA	WDHD1	9606.ENSP00000368458	9606.ENSP00000353793	0	0	0	0	0.641	0.107	0	0.141	0.701
PCNA	TOP2A	9606.ENSP00000368458	9606.ENSP00000411532	0.120	0	0	0	0.550	0.224	0	0.394	0.789
PCNA	RAD51	9606.ENSP00000368458	9606.ENSP00000493712	0.042	0	0	0	0.507	0.682	0.400	0.410	0.937
PCNA	PRIM2	9606.ENSP00000368458	9606.ENSP00000484105	0.231	0	0	0	0.708	0	0.720	0.353	0.954
PCNA	RFC3	9606.ENSP00000368458	9606.ENSP00000369411	0.057	0	0	0	0.643	0.997	0.500	0.350	0.999
PCNA	RFC4	9606.ENSP00000368458	9606.ENSP00000376272	0.057	0	0	0	0.896	0.997	0.500	0.351	0.999
PCNA	RFC5	9606.ENSP00000368458	9606.ENSP00000408295	0.057	0	0	0	0.441	0.997	0.500	0.256	0.999
PDCD10	STK26	9606.ENSP00000376506	9606.ENSP00000377867	0	0	0	0	0.062	0.999	0	0.995	0.999
PDCD11	SEC61A1	9606.ENSP00000358812	9606.ENSP00000243253	0.054	0	0	0	0.828	0	0	0.200	0.859
PDCD11	RRP36	9606.ENSP00000358812	9606.ENSP00000244496	0	0	0	0	0.151	0.095	0.500	0.688	0.864
PDCD11	RTCA	9606.ENSP00000358812	9606.ENSP00000260563	0	0	0	0	0.244	0.748	0	0.404	0.876
PDCD11	WDR12	9606.ENSP00000358812	9606.ENSP00000261015	0	0	0	0	0.437	0.098	0.500	0.687	0.910
PDCD11	PNO1	9606.ENSP00000358812	9606.ENSP00000263657	0	0	0	0	0.304	0.639	0	0.499	0.863
PDCD11	SEC61A2	9606.ENSP00000358812	9606.ENSP00000298428	0.054	0	0	0	0.824	0	0	0.200	0.855
PDCD11	WDR75	9606.ENSP00000358812	9606.ENSP00000314193	0	0	0	0	0.845	0.966	0.500	0.543	0.998
PDCD11	RRP1B	9606.ENSP00000358812	9606.ENSP00000339145	0	0	0	0	0.791	0.354	0	0.130	0.872
PDCD11	PNPT1	9606.ENSP00000358812	9606.ENSP00000400646	0.115	0	0	0	0.593	0	0	0.349	0.745
PDCD11	WDR43	9606.ENSP00000358812	9606.ENSP00000384302	0	0	0	0	0.609	0.942	0.500	0.391	0.992
PDCD11	UTP14A	9606.ENSP00000358812	9606.ENSP00000377944	0	0	0	0	0.747	0.829	0.540	0.697	0.993
PDIA4	PDIA6	9606.ENSP00000499129	9606.ENSP00000385385	0	0	0	0.690	0.757	0.374	0	0.355	0.893
PDIA6	RPN2	9606.ENSP00000385385	9606.ENSP00000237530	0	0	0	0	0.766	0	0	0.355	0.842
PDIA6	RPN1	9606.ENSP00000385385	9606.ENSP00000296255	0	0	0	0	0.587	0.183	0	0.303	0.744
PDIA6	RRM2	9606.ENSP00000385385	9606.ENSP00000353770	0	0	0	0	0.150	0	0	0.716	0.749
PDIA6	TXN	9606.ENSP00000385385	9606.ENSP00000363641	0	0	0	0	0.106	0	0	0.744	0.761
PDIA6	PRDX4	9606.ENSP00000385385	9606.ENSP00000368646	0.048	0	0	0	0.268	0.936	0	0.534	0.976
PGK1	TPI1	9606.ENSP00000362413	9606.ENSP00000229270	0.115	0.899	0	0	0.881	0.603	0.340	0.916	0.999
PGK1	VCP	9606.ENSP00000362413	9606.ENSP00000351777	0	0	0	0	0.125	0.127	0.119	0.653	0.735
PGK1	SLC2A1	9606.ENSP00000362413	9606.ENSP00000416293	0	0	0	0	0.155	0	0	0.682	0.720
PIF1	TROAP	9606.ENSP00000328174	9606.ENSP00000257909	0	0	0	0	0.672	0	0	0.155	0.711
PIF1	TIMELESS	9606.ENSP00000328174	9606.ENSP00000450607	0	0	0	0	0.109	0.484	0	0.529	0.764
PIF1	RAD51	9606.ENSP00000328174	9606.ENSP00000493712	0.045	0	0	0	0.203	0.486	0	0.725	0.878
PKMYT1	PLK1	9606.ENSP00000262300	9606.ENSP00000300093	0	0	0	0.581	0.317	0.644	0.900	0.557	0.987
PLK1	TRIP13	9606.ENSP00000300093	9606.ENSP00000166345	0	0	0	0	0.439	0.091	0	0.520	0.734
PLK1	TROAP	9606.ENSP00000300093	9606.ENSP00000257909	0	0	0	0	0.788	0	0	0.117	0.805
PLK1	TOPBP1	9606.ENSP00000300093	9606.ENSP00000260810	0	0	0	0	0.122	0.633	0	0.468	0.814
PLK1	SGO1	9606.ENSP00000300093	9606.ENSP00000263753	0	0	0	0	0.389	0.294	0.800	0.728	0.973
PLK1	SPDL1	9606.ENSP00000300093	9606.ENSP00000265295	0	0	0	0	0.362	0	0.800	0.203	0.889
PLK1	PLK4	9606.ENSP00000300093	9606.ENSP00000270861	0	0	0	0.701	0.384	0.193	0.800	0.613	0.956
PLK1	SPC25	9606.ENSP00000300093	9606.ENSP00000282074	0	0	0	0	0.454	0	0.500	0.241	0.774
PLK1	SKA1	9606.ENSP00000300093	9606.ENSP00000285116	0	0	0	0	0.472	0	0.800	0.452	0.937
PLK1	SMC2	9606.ENSP00000300093	9606.ENSP00000286398	0	0	0	0	0.305	0.247	0.500	0.133	0.743
PLK1	SPC24	9606.ENSP00000300093	9606.ENSP00000465075	0	0	0	0	0.248	0	0.500	0.370	0.742
PLK1	ZWILCH	9606.ENSP00000300093	9606.ENSP00000311429	0	0	0	0	0.277	0.091	0.500	0.387	0.771
PLK1	SMC4	9606.ENSP00000300093	9606.ENSP00000341382	0	0	0	0	0.277	0.247	0.500	0.422	0.821
PLK1	RAD51	9606.ENSP00000300093	9606.ENSP00000493712	0	0	0	0	0.363	0.520	0	0.544	0.848
PLK1	XPO1	9606.ENSP00000300093	9606.ENSP00000384863	0	0	0	0	0.067	0	0.800	0.354	0.868
PLK1	TUBB	9606.ENSP00000300093	9606.ENSP00000339001	0	0.003	0	0	0.211	0.067	0.800	0.220	0.869
PLK1	RRM2	9606.ENSP00000300093	9606.ENSP00000353770	0	0	0	0	0.478	0.329	0	0.667	0.873
PLK1	TACC3	9606.ENSP00000300093	9606.ENSP00000326550	0	0	0	0	0.753	0.183	0	0.472	0.884
PLK1	RCC2	9606.ENSP00000300093	9606.ENSP00000364585	0	0	0	0	0.145	0	0.800	0.591	0.924
PLK1	UBE2C	9606.ENSP00000300093	9606.ENSP00000348838	0	0	0	0	0.610	0.052	0.400	0.712	0.927
PLK1	ZWINT	9606.ENSP00000300093	9606.ENSP00000363055	0	0	0	0	0.302	0	0.800	0.544	0.930
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	SKA3	9606.ENSP00000300093	9606.ENSP00000319417	0	0	0	0	0.450	0.292	0.720	0.467	0.934
PLK1	SPAG5	9606.ENSP00000300093	9606.ENSP00000323300	0	0	0	0	0.712	0.455	0	0.660	0.942
PLK1	TPX2	9606.ENSP00000300093	9606.ENSP00000300403	0	0	0	0	0.805	0	0	0.727	0.944
PLK1	PTTG1	9606.ENSP00000300093	9606.ENSP00000377536	0	0	0	0	0.582	0	0.500	0.809	0.956
PLK1	SGO2	9606.ENSP00000300093	9606.ENSP00000350447	0	0	0	0	0.227	0	0.800	0.757	0.959
PLK1	RACGAP1	9606.ENSP00000300093	9606.ENSP00000404190	0	0	0	0	0.587	0.644	0	0.761	0.961
PLK4	RAD51AP1	9606.ENSP00000270861	9606.ENSP00000228843	0	0	0	0	0.729	0	0	0.159	0.762
PLK4	SKA1	9606.ENSP00000270861	9606.ENSP00000285116	0	0	0	0	0.689	0	0	0.175	0.733
PLK4	TPX2	9606.ENSP00000270861	9606.ENSP00000300403	0	0	0	0	0.509	0	0	0.491	0.739
PLK4	SMC4	9606.ENSP00000270861	9606.ENSP00000341382	0	0	0	0	0.577	0.247	0	0.313	0.762
PLK4	RACGAP1	9606.ENSP00000270861	9606.ENSP00000404190	0	0	0	0	0.461	0.086	0	0.613	0.793
PLK4	TTK	9606.ENSP00000270861	9606.ENSP00000358813	0	0	0	0.566	0.810	0.229	0	0.248	0.880
PLK4	TOP2A	9606.ENSP00000270861	9606.ENSP00000411532	0	0	0	0	0.793	0	0	0.553	0.904
PLK4	SASS6	9606.ENSP00000270861	9606.ENSP00000287482	0	0	0	0	0.212	0.420	0.540	0.989	0.997
PLK4	STIL	9606.ENSP00000270861	9606.ENSP00000360944	0	0	0	0	0.473	0.961	0.540	0.942	0.999
PNO1	WDR12	9606.ENSP00000263657	9606.ENSP00000261015	0	0	0	0	0.644	0	0	0.450	0.796
PNO1	WDR43	9606.ENSP00000263657	9606.ENSP00000384302	0	0	0	0	0.418	0.946	0	0.253	0.974
PNO1	WDR75	9606.ENSP00000263657	9606.ENSP00000314193	0	0	0	0	0.426	0.953	0	0.151	0.975
PNO1	RIOK1	9606.ENSP00000263657	9606.ENSP00000369162	0	0	0	0	0.232	0.860	0	0.831	0.980
PNO1	UTP14A	9606.ENSP00000263657	9606.ENSP00000377944	0	0	0	0	0.338	0.982	0	0.703	0.996
PNP	TK2	9606.ENSP00000354532	9606.ENSP00000299697	0	0	0	0	0	0	0.900	0.440	0.941
PNP	SMS	9606.ENSP00000354532	9606.ENSP00000385746	0.105	0	0	0	0.106	0	0.585	0.374	0.764
POLE	RFC2	9606.ENSP00000322570	9606.ENSP00000055077	0	0	0	0	0.111	0.150	0.500	0.438	0.759
POLE	POLE2	9606.ENSP00000322570	9606.ENSP00000216367	0	0	0	0	0.370	0.997	0.900	0.989	0.999
POLE	TOPBP1	9606.ENSP00000322570	9606.ENSP00000260810	0	0	0	0	0.210	0.617	0	0.475	0.827
POLE	TIPIN	9606.ENSP00000322570	9606.ENSP00000261881	0	0	0	0	0.152	0.922	0	0.347	0.953
POLE	POLQ	9606.ENSP00000322570	9606.ENSP00000264233	0	0	0	0	0.275	0.066	0	0.639	0.734
POLE	RAD18	9606.ENSP00000322570	9606.ENSP00000264926	0	0	0	0	0.091	0.293	0.500	0.343	0.760
POLE	RFC5	9606.ENSP00000322570	9606.ENSP00000408295	0	0	0	0	0.145	0.150	0.500	0.389	0.748
POLE	RFC4	9606.ENSP00000322570	9606.ENSP00000376272	0	0	0	0	0.200	0.150	0.500	0.480	0.799
POLE	RAD51	9606.ENSP00000322570	9606.ENSP00000493712	0.054	0	0	0	0.260	0.186	0.400	0.574	0.828
POLE	RFC3	9606.ENSP00000322570	9606.ENSP00000369411	0	0	0	0	0.144	0.150	0.500	0.730	0.888
POLE	TIMELESS	9606.ENSP00000322570	9606.ENSP00000450607	0	0	0	0	0.565	0.926	0	0.442	0.980
POLE	PRIM2	9606.ENSP00000322570	9606.ENSP00000484105	0	0	0	0	0.400	0.636	0.900	0.527	0.988
POLE	PRIM1	9606.ENSP00000322570	9606.ENSP00000350491	0	0	0	0	0.326	0.603	0.900	0.669	0.990
POLE	WDHD1	9606.ENSP00000322570	9606.ENSP00000353793	0	0	0	0	0.664	0.959	0	0.471	0.992
POLE	POLE3	9606.ENSP00000322570	9606.ENSP00000363286	0	0	0	0	0.128	0.990	0.900	0.944	0.999
POLE2	RFC2	9606.ENSP00000216367	9606.ENSP00000055077	0	0	0	0	0.190	0	0.500	0.620	0.833
POLE2	TOPBP1	9606.ENSP00000216367	9606.ENSP00000260810	0	0	0	0	0.233	0.387	0	0.424	0.705
POLE2	RAD51AP1	9606.ENSP00000216367	9606.ENSP00000228843	0	0	0	0	0.406	0	0.400	0.323	0.738
POLE2	RAD51	9606.ENSP00000216367	9606.ENSP00000493712	0	0	0	0	0.382	0	0.400	0.475	0.788
POLE2	RFC5	9606.ENSP00000216367	9606.ENSP00000408295	0	0	0	0	0.292	0	0.500	0.607	0.849
POLE2	RFC3	9606.ENSP00000216367	9606.ENSP00000369411	0	0	0	0	0.461	0	0.500	0.679	0.906
POLE2	RFC4	9606.ENSP00000216367	9606.ENSP00000376272	0	0	0	0	0.579	0	0.500	0.716	0.935
POLE2	TIMELESS	9606.ENSP00000216367	9606.ENSP00000450607	0	0	0	0	0.442	0.909	0	0.384	0.966
POLE2	TIPIN	9606.ENSP00000216367	9606.ENSP00000261881	0	0	0	0	0.363	0.945	0	0.385	0.977
POLE2	PRIM2	9606.ENSP00000216367	9606.ENSP00000484105	0	0	0	0	0.588	0.166	0.900	0.649	0.986
POLE2	PRIM1	9606.ENSP00000216367	9606.ENSP00000350491	0	0	0	0	0.624	0	0.900	0.664	0.986
POLE2	WDHD1	9606.ENSP00000216367	9606.ENSP00000353793	0	0	0	0	0.759	0.964	0	0.505	0.995
POLE2	POLE3	9606.ENSP00000216367	9606.ENSP00000363286	0	0	0	0	0.063	0.979	0.900	0.993	0.999
POLE3	RFC2	9606.ENSP00000363286	9606.ENSP00000055077	0	0	0	0	0.194	0	0.500	0.356	0.718
POLE3	PRIM1	9606.ENSP00000363286	9606.ENSP00000350491	0	0	0	0	0.109	0	0.900	0.489	0.950
POLE3	WDR5	9606.ENSP00000363286	9606.ENSP00000351446	0	0	0	0	0.109	0.128	0.720	0.454	0.865
POLE3	RFC4	9606.ENSP00000363286	9606.ENSP00000376272	0	0	0	0	0.265	0	0.500	0.295	0.718
POLE3	RFC3	9606.ENSP00000363286	9606.ENSP00000369411	0	0	0	0	0.229	0	0.500	0.375	0.738
POLE3	RFC5	9606.ENSP00000363286	9606.ENSP00000408295	0	0	0	0	0.321	0	0.500	0.326	0.751
POLE3	PRIM2	9606.ENSP00000363286	9606.ENSP00000484105	0	0	0	0	0.190	0	0.900	0.631	0.967
POLQ	UNG	9606.ENSP00000264233	9606.ENSP00000242576	0	0	0	0	0.070	0	0	0.852	0.856
POLQ	STIL	9606.ENSP00000264233	9606.ENSP00000360944	0	0	0	0	0.784	0	0	0	0.784
POLQ	RAD51	9606.ENSP00000264233	9606.ENSP00000493712	0.054	0	0	0	0.394	0.366	0	0.568	0.822
POLR2D	SRSF1	9606.ENSP00000272645	9606.ENSP00000258962	0	0	0	0	0.112	0.180	0.500	0.395	0.750
POLR2D	SSRP1	9606.ENSP00000272645	9606.ENSP00000278412	0	0	0	0	0.065	0.797	0.500	0.501	0.946
POP1	RPP40	9606.ENSP00000385787	9606.ENSP00000369391	0	0	0	0	0.104	0.852	0.900	0.479	0.992
PPIF	SLC25A5	9606.ENSP00000225174	9606.ENSP00000360671	0	0	0	0	0.139	0.253	0.900	0.473	0.961
PPIL1	SF3B6	9606.ENSP00000362803	9606.ENSP00000233468	0	0	0	0	0.146	0.800	0	0.316	0.873
PPIL1	SNRPA1	9606.ENSP00000362803	9606.ENSP00000254193	0	0	0	0	0.131	0.962	0.900	0.209	0.997
PPIL1	UPF3B	9606.ENSP00000362803	9606.ENSP00000276201	0	0	0	0	0.069	0	0.800	0.049	0.807
PPIL1	SNRPD1	9606.ENSP00000362803	9606.ENSP00000300413	0	0	0	0	0.245	0.898	0.900	0.091	0.992
PPIL1	SNRPG	9606.ENSP00000362803	9606.ENSP00000393388	0	0	0	0	0.199	0.896	0.900	0.413	0.994
PRDX1	SESN1	9606.ENSP00000262746	9606.ENSP00000393762	0	0	0	0	0	0.292	0.500	0.529	0.818
PRDX1	TXN	9606.ENSP00000262746	9606.ENSP00000363641	0.048	0	0	0	0.289	0.720	0.500	0.915	0.990
PRDX4	TXN	9606.ENSP00000368646	9606.ENSP00000363641	0.048	0	0	0	0.210	0.294	0	0.816	0.889
PRIM1	RFC2	9606.ENSP00000350491	9606.ENSP00000055077	0	0	0	0	0.373	0.087	0.500	0.564	0.858
PRIM1	STN1	9606.ENSP00000350491	9606.ENSP00000224950	0	0	0	0	0.197	0.923	0.500	0.315	0.976
PRIM1	TIPIN	9606.ENSP00000350491	9606.ENSP00000261881	0	0	0	0	0.537	0.085	0	0.434	0.739
PRIM1	RRM1	9606.ENSP00000350491	9606.ENSP00000300738	0	0	0	0	0.536	0	0	0.536	0.775
PRIM1	TYMS	9606.ENSP00000350491	9606.ENSP00000315644	0	0	0	0	0.534	0	0	0.419	0.718
PRIM1	WDHD1	9606.ENSP00000350491	9606.ENSP00000353793	0	0	0	0	0.594	0.094	0	0.344	0.737
PRIM1	RACGAP1	9606.ENSP00000350491	9606.ENSP00000404190	0	0.674	0	0	0.338	0	0	0.069	0.781
PRIM1	RFC5	9606.ENSP00000350491	9606.ENSP00000408295	0	0	0	0	0.559	0.087	0.500	0.415	0.866
PRIM1	RFC3	9606.ENSP00000350491	9606.ENSP00000369411	0	0	0	0	0.587	0.096	0.500	0.516	0.897
PRIM1	RFC4	9606.ENSP00000350491	9606.ENSP00000376272	0	0	0	0	0.853	0.087	0.500	0.590	0.968
PRIM1	PRIM2	9606.ENSP00000350491	9606.ENSP00000484105	0.120	0	0	0	0.684	0.996	0.900	0.999	0.999
PRIM2	RFC2	9606.ENSP00000484105	9606.ENSP00000055077	0	0	0	0	0.431	0.113	0.500	0.459	0.845
PRIM2	STN1	9606.ENSP00000484105	9606.ENSP00000224950	0	0	0	0	0.246	0.915	0.500	0.335	0.975
PRIM2	SMC2	9606.ENSP00000484105	9606.ENSP00000286398	0	0	0	0	0.581	0	0	0.350	0.716
PRIM2	TYMS	9606.ENSP00000484105	9606.ENSP00000315644	0	0	0	0	0.666	0	0	0.153	0.705
PRIM2	SMC4	9606.ENSP00000484105	9606.ENSP00000341382	0	0	0	0	0.674	0	0	0.209	0.731
PRIM2	RRM2	9606.ENSP00000484105	9606.ENSP00000353770	0	0	0	0	0.609	0	0	0.378	0.746
PRIM2	WDHD1	9606.ENSP00000484105	9606.ENSP00000353793	0	0	0	0	0.855	0.122	0	0.531	0.935
PRIM2	RFC3	9606.ENSP00000484105	9606.ENSP00000369411	0	0	0	0	0.502	0.113	0.500	0.571	0.892
PRIM2	RFC4	9606.ENSP00000484105	9606.ENSP00000376272	0	0	0	0	0.711	0.113	0.500	0.516	0.929
PRIM2	RFC5	9606.ENSP00000484105	9606.ENSP00000408295	0	0	0	0	0.439	0.113	0.500	0.461	0.848
PRPF4	SF3B6	9606.ENSP00000363313	9606.ENSP00000233468	0	0	0	0	0.140	0.800	0	0	0.820
PRPF4	SNRPC	9606.ENSP00000363313	9606.ENSP00000244520	0	0	0	0	0.202	0.830	0	0.231	0.886
PRPF4	SNRPA1	9606.ENSP00000363313	9606.ENSP00000254193	0	0	0	0	0.230	0.969	0.900	0.340	0.998
