#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PSMA7	PSMD7	9606.ENSP00000359910	9606.ENSP00000219313	0	0	0	0	0.630	0.990	0	0.430	0.997
PSMA7	PSMB7	9606.ENSP00000359910	9606.ENSP00000259457	0	0	0	0	0.620	0.993	0.900	0.706	0.999
PSMA7	USP14	9606.ENSP00000359910	9606.ENSP00000261601	0	0	0	0	0.322	0.945	0.500	0.297	0.985
PSMA7	PSMB4	9606.ENSP00000359910	9606.ENSP00000290541	0	0	0	0	0.806	0.999	0.900	0.725	0.999
PSMA7	PSMD2	9606.ENSP00000359910	9606.ENSP00000310129	0	0	0	0	0.651	0.990	0	0.665	0.998
PSMA7	PSMG2	9606.ENSP00000359910	9606.ENSP00000325919	0	0	0	0	0.136	0.826	0	0.544	0.925
PSMA7	PSMG1	9606.ENSP00000359910	9606.ENSP00000329915	0	0	0	0	0.148	0.784	0	0.579	0.916
PSMA7	PSMD12	9606.ENSP00000359910	9606.ENSP00000348442	0	0	0	0	0.631	0.990	0	0.438	0.997
PSMA7	UCHL5	9606.ENSP00000359910	9606.ENSP00000356421	0	0	0	0	0.110	0.994	0.500	0.090	0.997
PSMA7	UBC	9606.ENSP00000359910	9606.ENSP00000441543	0	0	0	0	0.104	0.856	0.500	0.208	0.942
PSMA7	PSME1	9606.ENSP00000359910	9606.ENSP00000372155	0	0	0	0	0.143	0.980	0	0.606	0.992
PSMA7	PSME4	9606.ENSP00000359910	9606.ENSP00000384211	0	0	0	0	0.049	0.990	0	0.316	0.993
PSMA7	PSMB2	9606.ENSP00000359910	9606.ENSP00000362334	0	0	0	0	0.875	0.999	0.900	0.762	0.999
PSMA7	PSMC2	9606.ENSP00000359910	9606.ENSP00000391211	0	0	0	0	0.544	0.999	0	0.514	0.999
PSMB2	PSMD7	9606.ENSP00000362334	9606.ENSP00000219313	0	0	0	0	0.580	0.995	0	0.506	0.999
PSMB2	RNASEH2A	9606.ENSP00000362334	9606.ENSP00000221486	0	0.755	0	0	0.088	0	0	0.054	0.770
PSMB2	PSMB7	9606.ENSP00000362334	9606.ENSP00000259457	0	0	0	0	0.776	0.995	0.900	0.880	0.999
PSMB2	USP14	9606.ENSP00000362334	9606.ENSP00000261601	0	0	0	0	0.343	0.981	0.500	0.414	0.995
PSMB2	PSMB4	9606.ENSP00000362334	9606.ENSP00000290541	0	0	0	0	0.977	0.997	0.900	0.991	0.999
PSMB2	PSMD2	9606.ENSP00000362334	9606.ENSP00000310129	0	0	0	0	0.318	0.997	0	0.683	0.999
PSMB2	PSMG2	9606.ENSP00000362334	9606.ENSP00000325919	0	0	0	0	0.218	0.972	0	0.224	0.981
PSMB2	PSMG1	9606.ENSP00000362334	9606.ENSP00000329915	0	0	0	0	0.129	0.829	0	0.052	0.846
PSMB2	PSMD12	9606.ENSP00000362334	9606.ENSP00000348442	0	0	0	0	0.630	0.997	0	0.590	0.999
PSMB2	UCHL5	9606.ENSP00000362334	9606.ENSP00000356421	0	0	0	0	0.144	0.994	0.500	0.306	0.998
PSMB2	PSME1	9606.ENSP00000362334	9606.ENSP00000372155	0	0	0	0	0.130	0.971	0	0.416	0.984
PSMB2	UBC	9606.ENSP00000362334	9606.ENSP00000441543	0	0	0	0	0.095	0.973	0.500	0.187	0.988
PSMB2	PSME4	9606.ENSP00000362334	9606.ENSP00000384211	0	0	0	0	0.049	0.991	0	0.413	0.995
PSMB2	PSMC2	9606.ENSP00000362334	9606.ENSP00000391211	0	0	0	0	0.471	0.997	0	0.648	0.999
PSMB4	PSMD7	9606.ENSP00000290541	9606.ENSP00000219313	0	0	0	0	0.632	0.995	0	0.687	0.999
PSMB4	PSMB7	9606.ENSP00000290541	9606.ENSP00000259457	0	0	0	0	0.784	0.999	0.900	0.811	0.999
PSMB4	USP14	9606.ENSP00000290541	9606.ENSP00000261601	0	0	0	0	0.274	0.923	0.500	0.437	0.982
PSMB4	PSMG1	9606.ENSP00000290541	9606.ENSP00000329915	0	0	0	0	0.127	0.785	0	0.505	0.899
PSMB4	UBC	9606.ENSP00000290541	9606.ENSP00000441543	0	0	0	0	0.150	0.880	0.500	0.215	0.954
PSMB4	PSMG2	9606.ENSP00000290541	9606.ENSP00000325919	0	0	0	0	0.218	0.921	0	0.622	0.974
PSMB4	PSME4	9606.ENSP00000290541	9606.ENSP00000384211	0	0	0	0	0.047	0.985	0	0.465	0.991
PSMB4	PSME1	9606.ENSP00000290541	9606.ENSP00000372155	0	0	0	0	0.173	0.978	0	0.694	0.994
PSMB4	UCHL5	9606.ENSP00000290541	9606.ENSP00000356421	0	0	0	0	0.105	0.994	0.500	0.256	0.997
PSMB4	PSMD2	9606.ENSP00000290541	9606.ENSP00000310129	0	0	0	0	0.380	0.994	0	0.674	0.998
PSMB4	PSMC2	9606.ENSP00000290541	9606.ENSP00000391211	0	0	0	0	0.658	0.992	0	0.896	0.999
PSMB4	PSMD12	9606.ENSP00000290541	9606.ENSP00000348442	0	0	0	0	0.509	0.996	0	0.779	0.999
PSMB7	PSMD7	9606.ENSP00000259457	9606.ENSP00000219313	0	0	0	0	0.340	0.986	0.800	0.713	0.999
PSMB7	PSMG1	9606.ENSP00000259457	9606.ENSP00000329915	0	0	0	0	0.157	0.837	0	0.252	0.888
PSMB7	UBC	9606.ENSP00000259457	9606.ENSP00000441543	0	0	0	0	0.060	0.858	0.500	0.067	0.929
PSMB7	PSMG2	9606.ENSP00000259457	9606.ENSP00000325919	0	0	0	0	0.191	0.901	0	0.491	0.956
PSMB7	PSME1	9606.ENSP00000259457	9606.ENSP00000372155	0	0	0	0	0.125	0.971	0	0.561	0.988
PSMB7	USP14	9606.ENSP00000259457	9606.ENSP00000261601	0	0	0	0	0.267	0.938	0.500	0.541	0.988
PSMB7	PSME4	9606.ENSP00000259457	9606.ENSP00000384211	0	0	0	0	0.054	0.980	0	0.453	0.989
PSMB7	UCHL5	9606.ENSP00000259457	9606.ENSP00000356421	0	0	0	0	0.139	0.994	0.500	0.202	0.997
PSMB7	PSMC2	9606.ENSP00000259457	9606.ENSP00000391211	0	0	0	0	0.499	0.991	0.800	0.770	0.999
PSMB7	PSMD12	9606.ENSP00000259457	9606.ENSP00000348442	0	0	0	0	0.434	0.992	0.800	0.684	0.999
PSMB7	PSMD2	9606.ENSP00000259457	9606.ENSP00000310129	0	0	0	0	0.365	0.989	0.800	0.689	0.999
PSMC2	PSMD7	9606.ENSP00000391211	9606.ENSP00000219313	0	0	0	0	0.746	0.997	0.800	0.817	0.999
PSMC2	USP14	9606.ENSP00000391211	9606.ENSP00000261601	0	0	0	0	0.521	0.997	0.500	0.722	0.999
PSMC2	PSMD2	9606.ENSP00000391211	9606.ENSP00000310129	0	0	0	0	0.583	0.999	0.800	0.877	0.999
PSMC2	SMC1A	9606.ENSP00000391211	9606.ENSP00000323421	0	0	0	0	0.065	0.703	0	0.074	0.720
PSMC2	PSMD12	9606.ENSP00000391211	9606.ENSP00000348442	0	0	0	0	0.746	0.997	0.800	0.813	0.999
PSMC2	UCHL5	9606.ENSP00000391211	9606.ENSP00000356421	0	0	0	0	0.263	0.994	0.500	0.573	0.998
PSMC2	PSME1	9606.ENSP00000391211	9606.ENSP00000372155	0	0	0	0	0.106	0.253	0.360	0.386	0.702
PSMC2	PSME4	9606.ENSP00000391211	9606.ENSP00000384211	0	0	0	0	0.089	0.487	0	0.560	0.776
PSMC2	SEM1	9606.ENSP00000391211	9606.ENSP00000481021	0	0	0	0	0.211	0.742	0.360	0	0.858
PSMC2	UBC	9606.ENSP00000391211	9606.ENSP00000441543	0	0	0	0	0.070	0.942	0.500	0.202	0.975
PSMD12	PSMD7	9606.ENSP00000348442	9606.ENSP00000219313	0	0	0	0	0.951	0.999	0.800	0.997	0.999
PSMD12	TOPBP1	9606.ENSP00000348442	9606.ENSP00000260810	0	0	0	0	0.081	0.753	0	0.333	0.835
PSMD12	USP14	9606.ENSP00000348442	9606.ENSP00000261601	0	0	0	0	0.849	0.997	0.500	0.646	0.999
PSMD12	PSMD2	9606.ENSP00000348442	9606.ENSP00000310129	0	0	0	0	0.781	0.997	0.800	0.818	0.999
PSMD12	STAMBP	9606.ENSP00000348442	9606.ENSP00000377633	0	0	0	0	0.225	0.483	0	0.312	0.700
PSMD12	PSME1	9606.ENSP00000348442	9606.ENSP00000372155	0	0	0	0	0.074	0.240	0.360	0.419	0.704
PSMD12	PSME4	9606.ENSP00000348442	9606.ENSP00000384211	0	0	0	0	0.158	0.467	0	0.710	0.858
PSMD12	UBC	9606.ENSP00000348442	9606.ENSP00000441543	0	0	0	0	0.065	0.894	0.500	0.263	0.958
PSMD12	SEM1	9606.ENSP00000348442	9606.ENSP00000481021	0	0	0	0	0.060	0.619	0.360	0.978	0.994
PSMD12	UCHL5	9606.ENSP00000348442	9606.ENSP00000356421	0	0	0	0	0.224	0.994	0.500	0.524	0.998
PSMD2	PSMD7	9606.ENSP00000310129	9606.ENSP00000219313	0	0	0	0	0.706	0.997	0.800	0.906	0.999
PSMD2	USP14	9606.ENSP00000310129	9606.ENSP00000261601	0	0	0	0	0.414	0.997	0.500	0.868	0.999
PSMD2	UBE3C	9606.ENSP00000310129	9606.ENSP00000309198	0	0	0	0	0.074	0.783	0	0.287	0.844
PSMD2	PSME4	9606.ENSP00000310129	9606.ENSP00000384211	0	0	0	0	0.311	0.471	0	0.572	0.830
PSMD2	SEM1	9606.ENSP00000310129	9606.ENSP00000481021	0	0	0	0	0.049	0.710	0.360	0.247	0.849
PSMD2	UBC	9606.ENSP00000310129	9606.ENSP00000441543	0	0	0	0	0.062	0.974	0.500	0.264	0.989
PSMD2	UCHL5	9606.ENSP00000310129	9606.ENSP00000356421	0	0	0	0	0.126	0.995	0.500	0.446	0.998
PSMD7	PSME4	9606.ENSP00000219313	9606.ENSP00000384211	0	0	0	0	0.059	0.091	0	0.709	0.730
PSMD7	SEM1	9606.ENSP00000219313	9606.ENSP00000481021	0	0	0	0	0.081	0.510	0.360	0.678	0.894
PSMD7	UBC	9606.ENSP00000219313	9606.ENSP00000441543	0	0	0	0	0.077	0.896	0.500	0.280	0.961
PSMD7	UCHL5	9606.ENSP00000219313	9606.ENSP00000356421	0	0	0	0	0.141	0.994	0.500	0.701	0.999
PSMD7	USP14	9606.ENSP00000219313	9606.ENSP00000261601	0	0	0	0	0.658	0.997	0.500	0.710	0.999
PSME1	USP14	9606.ENSP00000372155	9606.ENSP00000261601	0	0	0	0	0.087	0.095	0.500	0.563	0.795
PSME1	PSMG2	9606.ENSP00000372155	9606.ENSP00000325919	0	0	0	0	0.138	0.754	0	0.158	0.806
PSME1	UCHL5	9606.ENSP00000372155	9606.ENSP00000356421	0	0	0	0	0.080	0.311	0.500	0.348	0.765
PSME1	PSME4	9606.ENSP00000372155	9606.ENSP00000384211	0	0	0	0	0.044	0.471	0	0.715	0.843
PSME4	USP14	9606.ENSP00000384211	9606.ENSP00000261601	0	0	0	0	0.129	0	0.500	0.752	0.882
PSME4	UBE3C	9606.ENSP00000384211	9606.ENSP00000309198	0	0	0	0	0.172	0.459	0	0.438	0.726
PSME4	UCHL5	9606.ENSP00000384211	9606.ENSP00000356421	0	0	0	0	0.056	0.621	0.500	0.444	0.887
PSMG1	SDF2	9606.ENSP00000329915	9606.ENSP00000247020	0	0	0	0	0.047	0	0.720	0	0.721
PSMG1	PSMG2	9606.ENSP00000329915	9606.ENSP00000325919	0	0	0	0	0.277	0.911	0.900	0.976	0.999
PSMG2	SDF2	9606.ENSP00000325919	9606.ENSP00000247020	0	0	0	0	0.067	0	0.720	0	0.727
PTTG1	UBE2S	9606.ENSP00000377536	9606.ENSP00000264552	0	0	0	0	0.268	0	0.500	0.609	0.844
PTTG1	RAD21	9606.ENSP00000377536	9606.ENSP00000297338	0	0	0	0	0.081	0	0	0.780	0.789
PTTG1	TPX2	9606.ENSP00000377536	9606.ENSP00000300403	0	0	0	0	0.770	0	0	0.673	0.921
PTTG1	TYMS	9606.ENSP00000377536	9606.ENSP00000315644	0	0	0	0	0.541	0	0	0.380	0.703
PTTG1	SPAG5	9606.ENSP00000377536	9606.ENSP00000323300	0	0	0	0	0.680	0	0	0.519	0.840
PTTG1	UBE2C	9606.ENSP00000377536	9606.ENSP00000348838	0	0	0	0	0.838	0	0.400	0.813	0.980
PTTG1	RRM2	9606.ENSP00000377536	9606.ENSP00000353770	0	0	0	0	0.513	0	0	0.648	0.821
PTTG1	TTK	9606.ENSP00000377536	9606.ENSP00000358813	0	0	0	0	0.655	0	0	0.542	0.835
PTTG1	ZWINT	9606.ENSP00000377536	9606.ENSP00000363055	0	0	0	0	0.537	0	0	0.431	0.725
PTTG1	TK1	9606.ENSP00000377536	9606.ENSP00000468425	0	0	0	0	0.449	0	0	0.632	0.788
PTTG1	RACGAP1	9606.ENSP00000377536	9606.ENSP00000404190	0	0	0	0	0.555	0	0	0.617	0.822
PTTG1	TOP2A	9606.ENSP00000377536	9606.ENSP00000411532	0	0	0	0	0.836	0	0	0.664	0.942
PUS1	YARS2	9606.ENSP00000365837	9606.ENSP00000320658	0	0	0	0	0.162	0.187	0	0.941	0.956
PUS1	TRMU	9606.ENSP00000365837	9606.ENSP00000496496	0	0	0	0	0.103	0	0	0.717	0.736
PUS1	PUS7	9606.ENSP00000365837	9606.ENSP00000417402	0	0	0	0	0.346	0.070	0	0.879	0.920
PUS7	RBM28	9606.ENSP00000417402	9606.ENSP00000223073	0	0	0	0	0.775	0	0	0.146	0.800
PUS7	RINT1	9606.ENSP00000417402	9606.ENSP00000257700	0	0.634	0	0	0.202	0	0	0.157	0.732
RACGAP1	TPX2	9606.ENSP00000404190	9606.ENSP00000300403	0	0	0	0	0.600	0	0	0.674	0.864
RACGAP1	SHCBP1	9606.ENSP00000404190	9606.ENSP00000306473	0	0	0	0	0.560	0.844	0	0.537	0.965
RACGAP1	SPAG5	9606.ENSP00000404190	9606.ENSP00000323300	0	0	0	0	0.652	0	0	0.369	0.771
RACGAP1	TACC3	9606.ENSP00000404190	9606.ENSP00000326550	0	0	0	0	0.582	0.045	0	0.465	0.768
RACGAP1	UBE2C	9606.ENSP00000404190	9606.ENSP00000348838	0	0	0	0	0.558	0	0	0.419	0.732
RACGAP1	RRM2	9606.ENSP00000404190	9606.ENSP00000353770	0	0	0	0	0.614	0	0	0.476	0.789
RACGAP1	TTK	9606.ENSP00000404190	9606.ENSP00000358813	0	0	0	0	0.599	0	0	0.629	0.845
RACGAP1	ZWINT	9606.ENSP00000404190	9606.ENSP00000363055	0	0	0	0	0.773	0	0	0.684	0.925
RACGAP1	TOP2A	9606.ENSP00000404190	9606.ENSP00000411532	0	0	0	0	0.649	0	0	0.678	0.882
RAD1	RFC2	9606.ENSP00000371469	9606.ENSP00000055077	0	0	0	0	0.170	0.829	0.500	0.238	0.938
RAD1	TOPBP1	9606.ENSP00000371469	9606.ENSP00000260810	0	0	0	0	0.083	0.354	0.500	0.589	0.862
RAD1	RFC3	9606.ENSP00000371469	9606.ENSP00000369411	0	0	0	0	0.192	0.729	0.500	0.204	0.901
RAD1	RAD51	9606.ENSP00000371469	9606.ENSP00000493712	0	0	0	0	0.128	0.272	0.500	0.507	0.822
RAD1	RFC4	9606.ENSP00000371469	9606.ENSP00000376272	0	0	0	0	0.410	0.926	0.500	0.301	0.982
RAD21	SMC2	9606.ENSP00000297338	9606.ENSP00000286398	0	0	0	0	0.143	0.589	0	0.539	0.823
RAD21	RFC3	9606.ENSP00000297338	9606.ENSP00000369411	0	0	0	0	0.146	0.151	0	0.629	0.708
RAD21	SMARCA4	9606.ENSP00000297338	9606.ENSP00000343896	0	0	0	0	0.098	0.152	0	0.726	0.772
RAD21	SMC4	9606.ENSP00000297338	9606.ENSP00000341382	0	0	0	0	0.366	0.446	0	0.902	0.962
RAD21	SMC1A	9606.ENSP00000297338	9606.ENSP00000323421	0	0	0	0	0.553	0.999	0.900	0.998	0.999
RAD51	RFC2	9606.ENSP00000493712	9606.ENSP00000055077	0	0	0	0	0.289	0.100	0.500	0.409	0.786
RAD51	TRIP13	9606.ENSP00000493712	9606.ENSP00000166345	0.041	0	0	0	0.609	0.126	0	0.391	0.774
RAD51	RNASEH2A	9606.ENSP00000493712	9606.ENSP00000221486	0.087	0	0	0	0.270	0.478	0	0.338	0.739
RAD51	RAD51AP1	9606.ENSP00000493712	9606.ENSP00000228843	0	0	0	0	0.469	0.849	0.500	0.933	0.996
RAD51	TOPBP1	9606.ENSP00000493712	9606.ENSP00000260810	0	0	0	0	0.202	0.226	0.500	0.694	0.893
RAD51	UBE2S	9606.ENSP00000493712	9606.ENSP00000264552	0	0.245	0	0	0.192	0.114	0.720	0.245	0.865
RAD51	TPX2	9606.ENSP00000493712	9606.ENSP00000300403	0	0	0	0	0.479	0	0	0.473	0.714
RAD51	TYMS	9606.ENSP00000493712	9606.ENSP00000315644	0.057	0	0	0	0.572	0	0	0.437	0.753
RAD51	RAD54B	9606.ENSP00000493712	9606.ENSP00000336606	0.042	0	0	0	0.288	0.858	0	0.979	0.997
RAD51	SMARCA4	9606.ENSP00000493712	9606.ENSP00000343896	0	0	0	0	0.092	0.047	0	0.750	0.765
RAD51	UBE2C	9606.ENSP00000493712	9606.ENSP00000348838	0	0	0	0	0.566	0.114	0.720	0.215	0.904
RAD51	XRCC6	9606.ENSP00000493712	9606.ENSP00000352257	0	0	0	0	0.064	0.303	0	0.902	0.930
RAD51	RRM2	9606.ENSP00000493712	9606.ENSP00000353770	0	0	0	0	0.522	0	0	0.416	0.709
RAD51	RFWD3	9606.ENSP00000493712	9606.ENSP00000354361	0	0	0	0	0.181	0.292	0	0.601	0.749
RAD51	TTK	9606.ENSP00000493712	9606.ENSP00000358813	0	0	0	0	0.598	0	0	0.447	0.768
RAD51	RAD54L	9606.ENSP00000493712	9606.ENSP00000361043	0.042	0	0	0	0.737	0.709	0	0.903	0.992
RAD51	ZWINT	9606.ENSP00000493712	9606.ENSP00000363055	0	0	0	0	0.535	0	0	0.456	0.736
RAD51	RFC3	9606.ENSP00000493712	9606.ENSP00000369411	0	0	0	0	0.470	0.183	0.500	0.322	0.833
RAD51	RFC4	9606.ENSP00000493712	9606.ENSP00000376272	0	0	0	0	0.456	0.100	0.500	0.596	0.888
RAD51	TOP2A	9606.ENSP00000493712	9606.ENSP00000411532	0	0	0	0	0.402	0.069	0	0.669	0.799
RAD51	UBE2V2	9606.ENSP00000493712	9606.ENSP00000428209	0	0	0	0	0.072	0.299	0	0.763	0.832
RAD51	TK1	9606.ENSP00000493712	9606.ENSP00000468425	0	0	0	0	0.627	0	0	0.342	0.744
RAD51	SEM1	9606.ENSP00000493712	9606.ENSP00000481021	0	0	0	0	0.062	0.510	0.500	0.920	0.979
RAD51	RECQL4	9606.ENSP00000493712	9606.ENSP00000482313	0.042	0	0	0	0.278	0.844	0	0.855	0.982
RAD51AP1	RFC3	9606.ENSP00000228843	9606.ENSP00000369411	0	0	0	0	0.450	0	0.400	0.238	0.726
RAD51AP1	RRM2	9606.ENSP00000228843	9606.ENSP00000353770	0	0	0	0	0.485	0	0	0.525	0.744
RAD51AP1	SHCBP1	9606.ENSP00000228843	9606.ENSP00000306473	0	0	0	0	0.473	0	0	0.544	0.749
RAD51AP1	SMC2	9606.ENSP00000228843	9606.ENSP00000286398	0	0	0	0	0.779	0	0	0	0.779
RAD51AP1	RFC4	9606.ENSP00000228843	9606.ENSP00000376272	0	0	0	0	0.368	0	0.400	0.509	0.797
RAD51AP1	RAD54L	9606.ENSP00000228843	9606.ENSP00000361043	0	0	0	0	0.439	0	0	0.654	0.798
RAD51AP1	TOP2A	9606.ENSP00000228843	9606.ENSP00000411532	0	0	0	0	0.641	0	0	0.524	0.822
RAD51AP1	TTK	9606.ENSP00000228843	9606.ENSP00000358813	0	0	0	0	0.638	0	0	0.572	0.838
RAD51AP1	ZWINT	9606.ENSP00000228843	9606.ENSP00000363055	0	0	0	0	0.766	0	0	0.433	0.861
RAD51AP1	USP1	9606.ENSP00000228843	9606.ENSP00000343526	0	0	0	0	0.177	0.822	0	0.708	0.953
RAD54B	RECQL4	9606.ENSP00000336606	9606.ENSP00000482313	0.048	0	0	0	0.190	0.401	0	0.428	0.701
RAD54B	RAD54L	9606.ENSP00000336606	9606.ENSP00000361043	0	0	0.103	0.872	0.228	0	0.900	0.396	0.952
RAD54L	RECQL4	9606.ENSP00000361043	9606.ENSP00000482313	0.048	0	0	0	0.462	0.401	0	0.482	0.820
RALA	RALGAPB	9606.ENSP00000005257	9606.ENSP00000262879	0	0	0	0	0.057	0	0.750	0.579	0.892
RAN	TNPO3	9606.ENSP00000446215	9606.ENSP00000265388	0	0	0	0	0.113	0.921	0	0.325	0.948
RAN	XPOT	9606.ENSP00000446215	9606.ENSP00000327821	0	0	0	0	0.186	0.948	0.900	0.831	0.999
RAN	SEH1L	9606.ENSP00000446215	9606.ENSP00000382779	0	0	0	0	0.377	0	0.500	0.218	0.735
RAN	XPO1	9606.ENSP00000446215	9606.ENSP00000384863	0	0	0	0	0.264	0.996	0.900	0.974	0.999
RAN	RANBP1	9606.ENSP00000446215	9606.ENSP00000401564	0	0	0	0	0.741	0.959	0.750	0.989	0.999
RAN	TNPO2	9606.ENSP00000446215	9606.ENSP00000407182	0	0	0	0	0.072	0.736	0	0.273	0.807
RANBP1	XPO1	9606.ENSP00000401564	9606.ENSP00000384863	0	0	0	0	0.154	0.852	0	0.772	0.969
RB1CC1	STMN1	9606.ENSP00000025008	9606.ENSP00000410452	0	0	0	0	0	0	0	0.715	0.715
RB1CC1	RHEB	9606.ENSP00000025008	9606.ENSP00000262187	0	0	0	0	0.063	0	0.500	0.610	0.801
RBM28	UTP25	9606.ENSP00000223073	9606.ENSP00000419005	0	0	0	0	0.611	0	0.400	0	0.757
RBM28	RRP1B	9606.ENSP00000223073	9606.ENSP00000339145	0	0	0	0	0.615	0.330	0	0.315	0.808
RBM28	WDR43	9606.ENSP00000223073	9606.ENSP00000384302	0	0	0	0	0.738	0.099	0.400	0.091	0.854
RBM28	UTP11	9606.ENSP00000223073	9606.ENSP00000362105	0	0	0	0	0.716	0.099	0.400	0.248	0.869
RBM28	RRS1	9606.ENSP00000223073	9606.ENSP00000322396	0	0	0	0	0.837	0.216	0	0.388	0.915
RBM28	RRP15	9606.ENSP00000223073	9606.ENSP00000355899	0	0	0	0	0.754	0.480	0	0.422	0.919
RBM5	SRSF5	9606.ENSP00000343054	9606.ENSP00000452123	0	0	0	0	0.445	0.052	0	0.628	0.787
RBM5	U2SURP	9606.ENSP00000343054	9606.ENSP00000418563	0	0	0	0	0.179	0.703	0	0.334	0.824
RECQL4	RNASEH2A	9606.ENSP00000482313	9606.ENSP00000221486	0.077	0	0	0	0.334	0.412	0	0.285	0.707
RECQL4	TOPBP1	9606.ENSP00000482313	9606.ENSP00000260810	0	0	0	0	0.139	0.107	0	0.938	0.948
RECQL4	XRCC6	9606.ENSP00000482313	9606.ENSP00000352257	0	0	0	0	0.089	0.697	0	0.771	0.931
RFC2	RNASEH2A	9606.ENSP00000055077	9606.ENSP00000221486	0	0	0	0	0.570	0	0	0.407	0.734
RFC2	TOPBP1	9606.ENSP00000055077	9606.ENSP00000260810	0	0	0	0	0.116	0.135	0.500	0.745	0.889
RFC2	RFC4	9606.ENSP00000055077	9606.ENSP00000376272	0	0	0.085	0.831	0.479	0.997	0.900	0.989	0.999
RFC2	RFC3	9606.ENSP00000055077	9606.ENSP00000369411	0	0	0	0.665	0.472	0.997	0.900	0.991	0.999
RFC3	RNASEH2A	9606.ENSP00000369411	9606.ENSP00000221486	0	0	0	0	0.596	0	0	0.402	0.748
RFC3	TOPBP1	9606.ENSP00000369411	9606.ENSP00000260810	0	0	0	0	0.201	0.135	0.500	0.452	0.785
RFC3	RRM1	9606.ENSP00000369411	9606.ENSP00000300738	0	0	0	0	0.611	0.069	0	0.368	0.751
RFC3	TYMS	9606.ENSP00000369411	9606.ENSP00000315644	0	0	0	0	0.648	0	0.153	0.243	0.755
RFC3	RRM2	9606.ENSP00000369411	9606.ENSP00000353770	0	0	0	0	0.614	0.050	0	0.295	0.719
RFC3	TOP2A	9606.ENSP00000369411	9606.ENSP00000411532	0.085	0	0	0	0.404	0.189	0	0.516	0.757
RFC3	RFC4	9606.ENSP00000369411	9606.ENSP00000376272	0	0	0	0.681	0.920	0.997	0.900	0.991	0.999
RFC4	RNASEH2A	9606.ENSP00000376272	9606.ENSP00000221486	0	0	0	0	0.560	0	0	0.408	0.728
RFC4	TOPBP1	9606.ENSP00000376272	9606.ENSP00000260810	0	0	0	0	0.378	0.135	0.500	0.543	0.860
RFC4	TYMS	9606.ENSP00000376272	9606.ENSP00000315644	0	0	0	0	0.738	0	0.153	0.408	0.857
RFC4	SMC4	9606.ENSP00000376272	9606.ENSP00000341382	0	0	0	0	0.555	0.096	0	0.337	0.710
RFC4	USP1	9606.ENSP00000376272	9606.ENSP00000343526	0	0	0	0	0.273	0	0.500	0.246	0.702
RFC4	RRM2	9606.ENSP00000376272	9606.ENSP00000353770	0	0	0	0	0.580	0.050	0	0.466	0.768
RFC4	ZWINT	9606.ENSP00000376272	9606.ENSP00000363055	0	0	0	0	0.436	0	0	0.589	0.758
RFC4	TOP2A	9606.ENSP00000376272	9606.ENSP00000411532	0.085	0	0	0	0.372	0.121	0	0.702	0.829
RINT1	ZWILCH	9606.ENSP00000257700	9606.ENSP00000311429	0	0	0	0	0.086	0	0	0.837	0.844
RNASEH2A	TOP2A	9606.ENSP00000221486	9606.ENSP00000411532	0.087	0	0	0	0.263	0.079	0	0.649	0.753
RNASEH2A	TYMS	9606.ENSP00000221486	9606.ENSP00000315644	0.203	0	0	0	0.757	0.091	0	0.256	0.851
RPL39L	RSRC1	9606.ENSP00000389356	9606.ENSP00000481697	0.057	0	0	0	0.259	0.747	0	0.067	0.813
RRM1	TARDBP	9606.ENSP00000300738	9606.ENSP00000240185	0	0	0	0	0.118	0	0	0.821	0.835
RRM1	SRSF1	9606.ENSP00000300738	9606.ENSP00000258962	0	0	0	0	0.177	0	0	0.675	0.721
RRM1	TK1	9606.ENSP00000300738	9606.ENSP00000468425	0.143	0	0	0	0.345	0	0	0.614	0.765
RRM1	TXN	9606.ENSP00000300738	9606.ENSP00000363641	0.057	0	0	0	0.223	0	0.750	0.306	0.856
RRM1	TOP2A	9606.ENSP00000300738	9606.ENSP00000411532	0	0	0	0	0.507	0	0	0.770	0.882
RRM1	TYMS	9606.ENSP00000300738	9606.ENSP00000315644	0.211	0	0	0	0.881	0	0	0.772	0.976
RRM1	RRM2	9606.ENSP00000300738	9606.ENSP00000353770	0	0	0.534	0	0.688	0.933	0.900	0.999	0.999
RRM2	TARDBP	9606.ENSP00000353770	9606.ENSP00000240185	0	0	0	0	0.049	0	0	0.757	0.759
RRM2	TPX2	9606.ENSP00000353770	9606.ENSP00000300403	0	0	0	0	0.812	0	0	0.713	0.943
RRM2	SHCBP1	9606.ENSP00000353770	9606.ENSP00000306473	0	0	0	0	0.791	0	0	0.237	0.834
RRM2	TYMS	9606.ENSP00000353770	9606.ENSP00000315644	0	0	0	0	0.844	0	0	0.628	0.939
RRM2	UBE2C	9606.ENSP00000353770	9606.ENSP00000348838	0	0	0	0	0.730	0.068	0	0.749	0.931
RRM2	TTK	9606.ENSP00000353770	9606.ENSP00000358813	0	0	0	0	0.689	0	0	0.447	0.820
RRM2	TXN	9606.ENSP00000353770	9606.ENSP00000363641	0	0	0	0	0.102	0	0.750	0.529	0.885
RRM2	TK1	9606.ENSP00000353770	9606.ENSP00000468425	0	0	0	0	0.782	0	0	0.623	0.914
